id,restaurant_id,customer_id,rating,comment
7855,8501,2,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7856,9569,7,7,Quick and tasty! Fast-casual with fresh ingredients.
7857,1681,7,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7858,710,5,7,"Loved it! Great atmosphere, service, and food."
7859,2746,2,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
7860,2350,10,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7861,3129,5,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
7862,2818,5,3,"Loved it! Great atmosphere, service, and food."
7863,3627,1,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
7864,7741,10,6,Quick and tasty! Fast-casual with fresh ingredients.
7865,3090,1,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7866,1354,10,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
7867,6996,6,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7868,6751,7,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
7869,26,8,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7870,3226,8,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7871,1775,8,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7872,9834,8,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
7873,3843,2,4,"Loved it! Great atmosphere, service, and food."
7874,1661,2,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
7875,3033,9,10,"Loved it! Great atmosphere, service, and food."
7876,4765,9,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
7877,4559,2,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7878,9172,2,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7879,737,6,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
7880,4443,7,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
7881,9108,10,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
7882,4486,3,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
7883,2463,3,1,"Loved it! Great atmosphere, service, and food."
7884,6424,10,6,Quick and tasty! Fast-casual with fresh ingredients.
7885,5421,1,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7886,6512,10,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7887,3042,1,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7888,1377,6,4,Quick and tasty! Fast-casual with fresh ingredients.
7889,7012,4,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
7890,4167,4,1,Fantastic for special occasions. Staff went above and beyond.
7891,9198,9,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
7892,791,6,10,Quick and tasty! Fast-casual with fresh ingredients.
7893,765,9,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
7894,4008,7,1,Fantastic for special occasions. Staff went above and beyond.
7895,3501,5,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7896,6553,10,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
7897,117,3,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
7898,7588,6,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7899,2268,10,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7900,4524,7,5,"Loved it! Great atmosphere, service, and food."
7901,3349,8,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
7902,8116,3,7,"Loved it! Great atmosphere, service, and food."
7903,3171,5,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7904,7191,8,4,"Loved it! Great atmosphere, service, and food."
7905,1458,4,9,"Loved it! Great atmosphere, service, and food."
7906,7758,10,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
7907,6949,1,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7908,4472,10,1,Fantastic for special occasions. Staff went above and beyond.
7909,9501,9,1,Quick and tasty! Fast-casual with fresh ingredients.
7910,5205,3,2,Quick and tasty! Fast-casual with fresh ingredients.
7911,72,10,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7912,9100,2,10,"Perfect for family dinner! Diverse menu, accommodating staff."
7913,9811,5,5,Fantastic for special occasions. Staff went above and beyond.
7914,2613,2,4,Quick and tasty! Fast-casual with fresh ingredients.
7915,8037,3,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7916,8697,1,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7917,3885,9,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
7918,113,2,9,"Perfect for family dinner! Diverse menu, accommodating staff."
7919,2952,1,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
7920,2935,9,7,Quick and tasty! Fast-casual with fresh ingredients.
7921,1910,8,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7922,4317,2,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7923,263,7,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7924,7603,1,1,"Loved it! Great atmosphere, service, and food."
7925,3408,1,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7926,1925,3,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
7927,5142,10,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
7928,3673,5,9,Fantastic for special occasions. Staff went above and beyond.
7929,9398,7,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
7930,3561,4,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
7931,916,6,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
7932,8038,6,9,Fantastic for special occasions. Staff went above and beyond.
7933,3126,5,7,Quick and tasty! Fast-casual with fresh ingredients.
7934,4375,3,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7935,2077,6,7,"Loved it! Great atmosphere, service, and food."
7936,8528,1,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7937,7476,5,4,"Perfect for family dinner! Diverse menu, accommodating staff."
7938,5593,9,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
7939,2785,3,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
7940,5651,3,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7941,2824,10,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7942,6748,10,7,Fantastic for special occasions. Staff went above and beyond.
7943,7900,1,6,Quick and tasty! Fast-casual with fresh ingredients.
7944,6911,9,1,"Loved it! Great atmosphere, service, and food."
7945,3798,8,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7946,4842,3,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7947,7655,5,5,Quick and tasty! Fast-casual with fresh ingredients.
7948,9681,3,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
7949,3762,3,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
7950,3981,10,9,Quick and tasty! Fast-casual with fresh ingredients.
7951,6747,6,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
7952,7966,2,3,"Perfect for family dinner! Diverse menu, accommodating staff."
7953,6724,4,6,"Perfect for family dinner! Diverse menu, accommodating staff."
7954,3353,2,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7955,819,3,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7956,4776,2,7,Fantastic for special occasions. Staff went above and beyond.
7957,536,2,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
7958,7124,8,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7959,7951,1,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7960,1952,2,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
7961,8775,5,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
7962,4931,6,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
7963,3397,9,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
7964,6193,3,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
7965,4697,3,7,"Perfect for family dinner! Diverse menu, accommodating staff."
7966,5231,3,1,"Loved it! Great atmosphere, service, and food."
7967,4591,2,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
7968,451,5,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7969,7380,8,6,Quick and tasty! Fast-casual with fresh ingredients.
7970,3454,9,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7971,5906,9,8,Quick and tasty! Fast-casual with fresh ingredients.
7972,9745,1,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7973,4113,6,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
7974,2149,10,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
7975,6689,9,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7976,8361,9,2,"Loved it! Great atmosphere, service, and food."
7977,856,5,3,Quick and tasty! Fast-casual with fresh ingredients.
7978,4918,9,4,Fantastic for special occasions. Staff went above and beyond.
7979,3135,3,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7980,9478,6,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
7981,4426,2,1,"Loved it! Great atmosphere, service, and food."
7982,3012,7,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7983,7130,5,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
7984,5284,8,8,"Ideal for a romantic dinner. Dim lighting, attentive service."
7985,8544,9,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
7986,9603,1,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
7987,6419,6,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
7988,1272,2,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7989,3531,10,7,Quick and tasty! Fast-casual with fresh ingredients.
7990,7017,8,1,"Perfect for family dinner! Diverse menu, accommodating staff."
7991,4560,7,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
7992,3546,6,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7993,6721,5,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
7994,6817,8,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
7995,8728,9,3,"Perfect for family dinner! Diverse menu, accommodating staff."
7996,170,7,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
7997,1903,1,3,Fantastic for special occasions. Staff went above and beyond.
7998,8709,4,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
7999,6232,5,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8000,3367,6,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
8001,2874,2,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8002,3944,9,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
8003,8259,8,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
8004,8601,10,8,"Perfect for family dinner! Diverse menu, accommodating staff."
8005,9260,6,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8006,6996,4,8,"Loved it! Great atmosphere, service, and food."
8007,6288,6,5,Quick and tasty! Fast-casual with fresh ingredients.
8008,1179,1,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
8009,7506,3,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8010,6153,4,3,Fantastic for special occasions. Staff went above and beyond.
8011,653,10,7,"Loved it! Great atmosphere, service, and food."
8012,9444,5,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8013,9895,9,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
8014,9137,5,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
8015,6011,7,5,"Perfect for family dinner! Diverse menu, accommodating staff."
8016,1876,2,3,"Loved it! Great atmosphere, service, and food."
8017,8320,9,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
8018,9172,6,7,Fantastic for special occasions. Staff went above and beyond.
8019,9,4,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
8020,6885,10,6,"Perfect for family dinner! Diverse menu, accommodating staff."
8021,3545,1,3,"Perfect for family dinner! Diverse menu, accommodating staff."
8022,8191,3,7,Quick and tasty! Fast-casual with fresh ingredients.
8023,2569,5,9,Quick and tasty! Fast-casual with fresh ingredients.
8024,2657,10,2,Quick and tasty! Fast-casual with fresh ingredients.
8025,5977,5,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8026,2273,4,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
8027,589,10,10,"Loved it! Great atmosphere, service, and food."
8028,4881,5,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8029,8028,2,5,"Loved it! Great atmosphere, service, and food."
8030,7822,4,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
8031,5255,8,7,"Perfect for family dinner! Diverse menu, accommodating staff."
8032,2023,3,8,Quick and tasty! Fast-casual with fresh ingredients.
8033,6822,8,1,"Perfect for family dinner! Diverse menu, accommodating staff."
8034,9215,10,9,Fantastic for special occasions. Staff went above and beyond.
8035,5941,1,10,"Perfect for family dinner! Diverse menu, accommodating staff."
8036,6039,3,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
8037,4334,5,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
8038,9790,8,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8039,5039,3,10,Quick and tasty! Fast-casual with fresh ingredients.
8040,5126,4,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8041,493,8,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
8042,4992,10,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
8043,6011,7,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
8044,7588,8,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8045,7164,6,10,"Perfect for family dinner! Diverse menu, accommodating staff."
8046,8033,1,7,"Loved it! Great atmosphere, service, and food."
8047,6962,1,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8048,1531,6,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8049,2482,5,5,"Loved it! Great atmosphere, service, and food."
8050,4689,5,1,"Loved it! Great atmosphere, service, and food."
8051,6607,2,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
8052,298,8,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8053,3071,4,8,"Loved it! Great atmosphere, service, and food."
8054,4815,10,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8055,6887,5,5,"Loved it! Great atmosphere, service, and food."
8056,8065,1,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
8057,9933,6,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8058,5008,1,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
8059,6728,4,1,"Loved it! Great atmosphere, service, and food."
8060,7015,8,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
8061,5033,1,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8062,3743,7,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8063,7042,8,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
8064,2028,9,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8065,772,2,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
8066,3743,2,5,"Loved it! Great atmosphere, service, and food."
8067,3477,6,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8068,86,1,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8069,4387,5,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8070,3957,9,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8071,4593,3,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
8072,188,4,5,"Loved it! Great atmosphere, service, and food."
8073,7780,1,2,Fantastic for special occasions. Staff went above and beyond.
8074,1618,3,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8075,457,1,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8076,9459,8,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
8077,3501,9,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
8078,6454,10,5,"Loved it! Great atmosphere, service, and food."
8079,589,9,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8080,8523,1,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8081,5957,1,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8082,3536,5,6,"Loved it! Great atmosphere, service, and food."
8083,4602,5,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8084,8500,9,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8085,1860,6,6,Quick and tasty! Fast-casual with fresh ingredients.
8086,5817,1,6,Fantastic for special occasions. Staff went above and beyond.
8087,7722,7,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
8088,4911,3,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
8089,2737,10,2,"Loved it! Great atmosphere, service, and food."
8090,31,3,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
8091,7609,3,1,Quick and tasty! Fast-casual with fresh ingredients.
8092,8666,7,5,"Loved it! Great atmosphere, service, and food."
8093,545,9,1,Quick and tasty! Fast-casual with fresh ingredients.
8094,184,7,4,Quick and tasty! Fast-casual with fresh ingredients.
8095,1053,1,5,"Loved it! Great atmosphere, service, and food."
8096,9376,3,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8097,926,4,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
8098,1014,8,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8099,7642,7,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8100,1479,10,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8101,9963,6,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8102,6347,4,9,"Perfect for family dinner! Diverse menu, accommodating staff."
8103,891,2,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
8104,5683,5,2,Quick and tasty! Fast-casual with fresh ingredients.
8105,4847,2,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
8106,1464,1,5,"Loved it! Great atmosphere, service, and food."
8107,3988,8,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
8108,5718,4,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8109,6907,1,7,"Perfect for family dinner! Diverse menu, accommodating staff."
8110,8139,3,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8111,7153,9,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
8112,5705,10,8,"Loved it! Great atmosphere, service, and food."
8113,8248,3,5,"Perfect for family dinner! Diverse menu, accommodating staff."
8114,2346,4,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
8115,2367,5,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8116,9298,10,3,"Loved it! Great atmosphere, service, and food."
8117,1850,10,3,"Perfect for family dinner! Diverse menu, accommodating staff."
8118,8495,9,2,"Loved it! Great atmosphere, service, and food."
8119,4373,7,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
8120,5095,6,3,"Loved it! Great atmosphere, service, and food."
8121,488,2,6,Fantastic for special occasions. Staff went above and beyond.
8122,439,3,9,"Loved it! Great atmosphere, service, and food."
8123,4937,8,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8124,3994,6,4,Fantastic for special occasions. Staff went above and beyond.
8125,4364,7,2,Quick and tasty! Fast-casual with fresh ingredients.
8126,9892,4,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8127,2401,10,6,Fantastic for special occasions. Staff went above and beyond.
8128,3551,10,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8129,5861,10,1,"Perfect for family dinner! Diverse menu, accommodating staff."
8130,5217,3,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
8131,7520,9,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8132,6280,10,10,"Perfect for family dinner! Diverse menu, accommodating staff."
8133,9472,4,2,Fantastic for special occasions. Staff went above and beyond.
8134,8200,5,9,"Loved it! Great atmosphere, service, and food."
8135,6616,3,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
8136,307,8,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
8137,1741,9,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8138,778,10,9,Fantastic for special occasions. Staff went above and beyond.
8139,9786,3,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8140,5883,9,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
8141,3564,6,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
8142,9606,8,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8143,6201,9,1,Quick and tasty! Fast-casual with fresh ingredients.
8144,3624,1,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
8145,9549,10,7,Quick and tasty! Fast-casual with fresh ingredients.
8146,3965,1,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
8147,4825,6,3,"Perfect for family dinner! Diverse menu, accommodating staff."
8148,4687,6,7,"Loved it! Great atmosphere, service, and food."
8149,1842,8,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8150,8117,8,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
8151,3954,7,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
8152,2930,6,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
8153,5510,5,10,"Perfect for family dinner! Diverse menu, accommodating staff."
8154,5767,4,1,Fantastic for special occasions. Staff went above and beyond.
8155,2951,3,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
8156,5833,6,6,"Perfect for family dinner! Diverse menu, accommodating staff."
8157,3368,6,7,Fantastic for special occasions. Staff went above and beyond.
8158,7643,7,6,Quick and tasty! Fast-casual with fresh ingredients.
8159,9613,1,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8160,7856,5,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
8161,8500,6,10,"Loved it! Great atmosphere, service, and food."
8162,5016,3,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
8163,708,6,1,"Loved it! Great atmosphere, service, and food."
8164,9397,10,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
8165,1514,5,4,Fantastic for special occasions. Staff went above and beyond.
8166,689,5,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
8167,2134,9,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
8168,8132,9,10,"Loved it! Great atmosphere, service, and food."
8169,4776,10,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8170,8224,10,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
8171,1392,1,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
8172,4467,9,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8173,9244,3,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
8174,1183,9,8,Quick and tasty! Fast-casual with fresh ingredients.
8175,4806,4,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8176,8888,10,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
8177,9869,1,7,"Perfect for family dinner! Diverse menu, accommodating staff."
8178,440,10,9,"Perfect for family dinner! Diverse menu, accommodating staff."
8179,5598,4,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
8180,7255,9,6,"Perfect for family dinner! Diverse menu, accommodating staff."
8181,8286,8,1,"Loved it! Great atmosphere, service, and food."
8182,228,6,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
8183,9516,8,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8184,1844,7,1,"Loved it! Great atmosphere, service, and food."
8185,5756,10,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
8186,702,3,9,"Perfect for family dinner! Diverse menu, accommodating staff."
8187,4493,1,8,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8188,7359,6,1,Quick and tasty! Fast-casual with fresh ingredients.
8189,6532,4,1,Quick and tasty! Fast-casual with fresh ingredients.
8190,4238,5,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
8191,6576,1,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8192,9368,10,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8193,8892,9,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
8194,3116,9,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
8195,2180,4,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8196,5019,2,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8197,674,3,7,"Perfect for family dinner! Diverse menu, accommodating staff."
8198,1499,2,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
8199,8732,5,8,Fantastic for special occasions. Staff went above and beyond.
8200,4879,8,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
8201,645,10,9,"Loved it! Great atmosphere, service, and food."
8202,9075,10,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8203,8563,3,5,"Loved it! Great atmosphere, service, and food."
8204,8074,3,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8205,9981,5,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8206,8241,6,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8207,9920,1,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8208,597,3,6,Fantastic for special occasions. Staff went above and beyond.
8209,3975,7,10,"Perfect for family dinner! Diverse menu, accommodating staff."
8210,3209,10,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8211,3793,1,6,"Perfect for family dinner! Diverse menu, accommodating staff."
8212,650,7,8,Fantastic for special occasions. Staff went above and beyond.
8213,1722,4,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
8214,6850,7,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
8215,4892,1,7,Fantastic for special occasions. Staff went above and beyond.
8216,8798,1,5,Fantastic for special occasions. Staff went above and beyond.
8217,5938,5,8,Quick and tasty! Fast-casual with fresh ingredients.
8218,8992,5,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8219,8470,5,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8220,876,5,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8221,7799,7,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8222,9675,6,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
8223,8099,4,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8224,6904,7,10,"Loved it! Great atmosphere, service, and food."
8225,3686,4,7,Fantastic for special occasions. Staff went above and beyond.
8226,4239,9,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
8227,5354,9,7,"Perfect for family dinner! Diverse menu, accommodating staff."
8228,1952,10,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
8229,3255,10,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
8230,857,5,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8231,9140,8,7,Quick and tasty! Fast-casual with fresh ingredients.
8232,8660,9,1,Fantastic for special occasions. Staff went above and beyond.
8233,6168,5,10,Quick and tasty! Fast-casual with fresh ingredients.
8234,1090,2,2,"Loved it! Great atmosphere, service, and food."
8235,5273,5,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
8236,8658,3,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
8237,6894,7,5,"Perfect for family dinner! Diverse menu, accommodating staff."
8238,7432,2,4,"Perfect for family dinner! Diverse menu, accommodating staff."
8239,9431,7,10,"Perfect for family dinner! Diverse menu, accommodating staff."
8240,1948,2,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
8241,9867,1,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
8242,8564,8,7,Fantastic for special occasions. Staff went above and beyond.
8243,8053,8,5,Quick and tasty! Fast-casual with fresh ingredients.
8244,2418,4,8,Quick and tasty! Fast-casual with fresh ingredients.
